"","Symbol","freq_bill_code","freq_customer_code","FullName"
"29826","600361",14,14,"北京华联综合超市股份有限公司"
"29842","600362",3,3,"江西铜业股份有限公司"
"29847","600363",2,2,"江西联创光电科技股份有限公司"
"29851","600365",1,1,"通化葡萄酒股份有限公司"
"29852","600366",1,3,"宁波韵升股份有限公司"
"29854","600367",1,1,"贵州红星发展股份有限公司"
"29856","600369",36,36,"西南证券股份有限公司"
"29893","600370",1,1,"江苏三房巷实业股份有限公司"
"29895","600372",1,1,"中航航空电子系统股份有限公司"
"29897","600375",1,6,"华菱星马汽车(集团)股份有限公司"
"29901","600376",3,3,"北京首都开发股份有限公司"
"29905","600377",2,2,"江苏宁沪高速公路股份有限公司"
"29909","600378",2,2,"四川天一科技股份有限公司"
"29913","600379",1,1,"陕西宝光真空电器股份有限公司"
"29915","600380",1,1,"健康元药业集团股份有限公司"
"29917","600381",2,2,"青海春天药用资源科技股份有限公司"
"29919","600382",1,1,"广东明珠集团股份有限公司"
"29921","600383",9,9,"金地(集团)股份有限公司"
"29931","600385",6,8,"山东金泰集团股份有限公司"
"29939","600387",3,3,"海越能源集团股份有限公司"
"29942","600388",13,14,"福建龙净环保股份有限公司"
"29964","600389",1,1,"南通江山农药化工股份有限公司"
"29966","600393",1,1,"广州粤泰集团股份有限公司"
"29967","600396",3,3,"沈阳金山能源股份有限公司"
"29973","600398",8,44,"海澜之家股份有限公司"
"29983","600399",4,4,"抚顺特殊钢股份有限公司"
"29987","600400",14,55,"江苏红豆实业股份有限公司"
"30015","600401",2,4,"海润光伏科技股份有限公司"
"30019","600403",1,1,"河南大有能源股份有限公司"
"30021","600405",11,12,"北京动力源科技股份有限公司"
"30041","600406",9,30,"国电南瑞科技股份有限公司"
"30069","600408",5,5,"山西安泰集团股份有限公司"
"30074","600409",4,7,"唐山三友化工股份有限公司"
"30083","600410",6,7,"北京华胜天成科技股份有限公司"
"30092","600415",3,3,"浙江中国小商品城集团股份有限公司"
"30098","600416",2,5,"湘潭电机股份有限公司"
"30101","600418",6,55,"安徽江淮汽车集团股份有限公司"
"30107","600418",6,55,"安徽江淮汽车集团股份有限公司—管理平台"
"30111","600418",6,55,"安徽江淮汽车集团股份有限公司—技术中心"
"30138","600420",3,4,"上海现代制药股份有限公司"
"30144","600422",48,65,"昆药集团股份有限公司"
"30205","600423",1,1,"柳州化工股份有限公司"
"30207","600426",1,1,"山东华鲁恒升化工股份有限公司"
"30209","600428",1,594,"中远海运特种运输股份有限公司"
"30210","600429",7,9,"北京三元食品股份有限公司"
"30223","600432",1,1,"吉林吉恩镍业股份有限公司"
"30225","600433",5,5,"广东冠豪高新技术股份有限公司"
"30235","600435",3,3,"北方导航控制技术股份有限公司"
"30241","600438",318,687,"通威股份有限公司"
"30569","600439",2,2,"河南瑞贝卡发制品股份有限公司"
"30572","600446",1,1,"深圳市金证科技股份有限公司"
"30573","600448",2,2,"华纺股份有限公司"
"30576","600449",14,14,"宁夏建材集团股份有限公司"
"30590","600452",1,1,"重庆涪陵电力实业股份有限公司"
"30592","600456",4,4,"宝鸡钛业股份有限公司"
"30599","600458",9,9,"株洲时代新材料科技股份有限公司"
"30609","600459",3,3,"贵研铂业股份有限公司"
"30613","600460",3,3,"杭州士兰微电子股份有限公司"
"30618","600461",3,3,"江西洪城水业股份有限公司"
"30621","600462",97,200,"深圳九有股份有限公司"
"30740","600463",1,1,"北京空港科技园区股份有限公司"
"30742","600466",1,1,"四川蓝光发展股份有限公司"
"30744","600467",2,3,"山东好当家海洋发展股份有限公司"
"30748","600468",1,1,"天津百利特精电气股份有限公司"
"30750","600469",2,3,"风神轮胎股份有限公司"
"30754","600470",1,1,"安徽六国化工股份有限公司"
"30756","600475",2,2,"无锡华光锅炉股份有限公司"
"30760","600477",12,12,"杭萧钢构股份有限公司"
"30774","600478",1,1,"湖南科力远新能源股份有限公司"
"30776","600479",8,10,"株洲千金药业股份有限公司"
"30795","600480",7,7,"凌云工业股份有限公司"
"30806","600481",7,10,"双良节能系统股份有限公司"
"30822","600482",1,5,"中国船舶重工集团动力股份有限公司"
"30823","600483",79,87,"福建福能股份有限公司"
"30902","600485",9,9,"北京信威科技集团股份有限公司"
"30911","600486",3,3,"江苏扬农化工股份有限公司"
"30915","600487",3,11,"江苏亨通光电股份有限公司"
"30921","600488",22,36,"天津天药药业股份有限公司"
"30944","600489",32,2140,"中金黄金股份有限公司"
"30977","600490",1,1,"鹏欣环球资源股份有限公司"
"30979","600491",19,19,"龙元建设集团股份有限公司"
"31010","600493",1,4,"福建凤竹纺织科技股份有限公司"
"31012","600496",1,1,"长江精工钢结构(集团)股份有限公司"
"31014","600498",21,23,"烽火通信科技股份有限公司"
"31051","600499",14,14,"广东科达洁能股份有限公司"
"31074","600500",4,15,"中化国际(控股)股份有限公司"
"31082","600501",3,3,"航天晨光股份有限公司"
"31086","600502",18,18,"安徽水利开发股份有限公司"
"31115","600503",1,1,"华丽家族股份有限公司"
"31117","600507",1,2,"方大特钢科技股份有限公司"
"31120","600508",2,2,"上海大屯能源股份有限公司"
"31124","600509",1,1,"新疆天富能源股份有限公司"
"31126","600510",1,1,"黑牡丹（集团）股份有限公司"
"31127","600511",1,1,"国药集团药业股份有限公司"
"31129","600512",8,8,"腾达建设集团股份有限公司"
"31140","600513",1,1,"江苏联环药业股份有限公司"
"31142","600516",1,1,"方大炭素新材料科技股份有限公司"
"31143","600517",2,2,"上海置信电气股份有限公司"
"31146","600518",17,20,"康美药业股份有限公司"
"31178","600519",23,26,"贵州茅台酒股份有限公司"
"31202","600520",1,8,"文一三佳科技股份有限公司"
"31208","600521",2,4,"浙江华海药业股份有限公司"
"31211","600522",14,77,"江苏中天科技股份有限公司"
"31213","600522",14,77,"江苏中天科技股份有限公司(证券部)"
"31237","600523",4,5,"贵州贵航汽车零部件股份有限公司"
"31245","600525",175,7340,"长园集团股份有限公司"
"31626","600529",1,1,"山东省药用玻璃股份有限公司"
"31628","600530",1,1,"上海交大昂立股份有限公司"
"31629","600531",2,3,"河南豫光金铅股份有限公司"
"31634","600535",3,3,"天士力医药集团股份有限公司"
"31639","600536",13,36,"中国软件与技术服务股份有限公司"
"31676","600537",2,2,"亿晶光电科技股份有限公司"
"31678","600538",1,1,"北海国发海洋生物产业股份有限公司"
"31679","600546",1,1,"山煤国际能源集团股份有限公司"
"31681","600547",1,1,"山东黄金矿业股份有限公司"
"31683","600548",2,3,"深圳高速公路股份有限公司"
"31686","600549",2,18,"厦门钨业股份有限公司"
"31691","600551",1,1,"时代出版传媒股份有限公司"
"31693","600552",27,27,"凯盛科技股份有限公司"
"31721","600555",2,2,"海航创新股份有限公司"
"31724","600556",1,1,"广西慧金科技股份有限公司"
"31726","600557",9,11,"江苏康缘药业股份有限公司"
"31743","600558",3,3,"四川大西洋焊接材料股份有限公司"
"31749","600559",1,1,"河北衡水老白干酒业股份有限公司"
"31751","600560",1,1,"北京金自天正智能控制股份有限公司"
"31753","600562",10,10,"国睿科技股份有限公司"
"31763","600563",1,2,"厦门法拉电子股份有限公司"
"31766","600567",2,6,"山鹰国际控股股份公司"
"31772","600569",9,9,"安阳钢铁股份有限公司"
"31782","600570",4,4,"恒生电子股份有限公司"
"31788","600571",4,4,"信雅达系统工程股份有限公司"
"31793","600572",1,1,"浙江康恩贝制药股份有限公司"
"31795","600575",1,1,"安徽皖江物流(集团)股份有限公司"
"31797","600577",1,4,"铜陵精达特种电磁线股份有限公司"
"31799","600578",2,2,"北京京能电力股份有限公司"
"31802","600580",1,1,"卧龙电气驱动集团股份有限公司"
"31803","600582",7,8,"天地科技股份有限公司"
"31814","600583",10,10,"海洋石油工程股份有限公司"
"31826","600584",4,4,"江苏长电科技股份有限公司"
"31832","600585",2,9,"安徽海螺水泥股份有限公司"
"31836","600586",3,3,"山东金晶科技股份有限公司"
"31840","600587",8,19,"山东新华医疗器械股份有限公司"
"31861","600588",19,19,"用友网络科技股份有限公司"
"31881","600590",7,7,"泰豪科技股份有限公司"
"31892","600592",1,1,"福建龙溪轴承(集团)股份有限公司"
"31894","600594",3,4,"贵州益佰制药股份有限公司"
"31902","600595",2,2,"河南中孚实业股份有限公司"
"31906","600596",2,2,"浙江新安化工集团股份有限公司"
"31909","600597",37,37,"光明乳业股份有限公司"
"31965","600598",1,1,"黑龙江北大荒农业股份有限公司"
"31966","600600",67,86,"青岛啤酒股份有限公司"
"32107","600601",21,25,"方正科技集团股份有限公司"
"32130","600602",1,1,"云赛智联股份有限公司"
"32132","600603",28,288,"广汇物流股份有限公司"
"32163","600604",2,2,"上海市北高新股份有限公司"
"32165","600606",5,5,"绿地控股集团股份有限公司"
"32170","600608",1,1,"上海宽频科技股份有限公司"
"32172","600609",10,10,"金杯汽车股份有限公司"
"32182","600610",1,1,"上海中毅达股份有限公司"
"32184","600611",1,1,"大众交通(集团)股份有限公司"
"32186","600612",1,1,"老凤祥股份有限公司"
"32188","600614",1,1,"鹏起科技发展股份有限公司"
"32190","600617",3,3,"山西省国新能源股份有限公司"
"32193","600619",1,1,"上海海立（集团）股份有限公司"
"32194","600621",7,4422,"上海华鑫股份有限公司"
"32211","600622",2,2,"光大嘉宝股份有限公司"
"32215","600623",14,16,"上海华谊集团股份有限公司"
"32231","600624",1,1,"上海复旦复华科技股份有限公司"
"32233","600626",1,1,"上海申达股份有限公司"
"32235","600628",4,4,"上海新世界股份有限公司"
"32242","600629",29,31,"华东建筑集团股份有限公司"
"32273","600630",1,108,"上海龙头(集团)股份有限公司"
"32275","600631",6,10,"上海百联集团股份有限公司"
"32285","600636",3,3,"上海三爱富新材料股份有限公司"
"32289","600641",5,5,"上海万业企业股份有限公司"
"32294","600642",67,67,"申能股份有限公司"
"32361","600643",12,12,"上海爱建集团股份有限公司"
"32373","600644",2,2,"乐山电力股份有限公司"
"32375","600645",2,2,"中源协和细胞基因工程股份有限公司"
"32378","600648",37,152,"上海外高桥集团股份有限公司"
"32421","600649",1,1,"上海城投控股股份有限公司"
"32423","600651",1,1,"上海飞乐音响股份有限公司"
"32424","600654",1,1,"中安科股份有限公司"
"32425","600655",1,131,"上海豫园旅游商城股份有限公司"
"32427","600656",1,1,"珠海市博元投资股份有限公司"
"32428","600657",20,20,"信达地产股份有限公司"
"32449","600660",2,8,"福耀玻璃工业集团股份有限公司"
"32454","600661",1,1,"上海新南洋股份有限公司"
"32455","600662",1,1,"上海强生控股股份有限公司"
"32457","600664",172,202,"哈药集团股份有限公司"
"32659","600665",47,60,"天地源股份有限公司"
"32707","600666",2,2,"奥瑞德光电股份有限公司"
"32709","600668",3,3,"浙江尖峰集团股份有限公司"
"32712","600671",2,2,"杭州天目山药业股份有限公司"
"32716","600674",3,3,"四川川投能源股份有限公司"
"32719","600675",1,1,"中华企业股份有限公司"
"32721","600676",25,26,"上海交运集团股份有限公司"
"32747","600677",5,5,"航天通信控股集团股份有限公司"
"32753","600679",1,1,"上海凤凰企业（集团）股份有限公司"
"32754","600680",1,1,"上海普天邮通科技股份有限公司"
"32756","600681",1,1,"百川能源股份有限公司"
"32757","600682",2,3,"南京新街口百货商店股份有限公司"
"32763","600683",1,1,"京投发展股份有限公司"
"32765","600685",3,3,"中船海洋与防务装备股份有限公司"
"32769","600686",18,21,"厦门金龙汽车集团股份有限公司"
"32790","600687",1,1,"甘肃刚泰控股(集团)股份有限公司"
"32791","600689",1,1,"上海三毛企业(集团)股份有限公司"
"32793","600690",165,259,"青岛海尔股份有限公司"
"32982","600691",10,10,"阳煤化工股份有限公司"
"32992","600692",30,1046,"上海亚通股份有限公司"
"33039","600693",1,1,"福建东百集团股份有限公司"
"33041","600694",10,10,"大商股份有限公司"
"33054","600695",1,1,"上海绿庭投资控股集团股份有限公司"
"33056","600697",7,817,"长春欧亚集团股份有限公司"
"33064","600698",2,4,"湖南天雁机械股份有限公司"
"33068","600699",1,1,"宁波均胜电子股份有限公司"
"33069","600702",2,2,"舍得酒业股份有限公司"
"33073","600703",12,31,"三安光电股份有限公司"
"33095","600704",8,8,"物产中大集团股份有限公司"
"33103","600705",1,1,"中航资本控股股份有限公司"
"33105","600707",1,1,"彩虹显示器件股份有限公司"
"33107","600708",3,3,"光明房地产集团股份有限公司"
"33110","600710",126,173,"苏美达股份有限公司"
"33275","600713",3,3,"南京医药股份有限公司"
"33279","600715",4,4,"文投控股股份有限公司"
"33284","600717",300,523,"天津港股份有限公司"
"33586","600718",13,46,"东软集团股份有限公司"
"33609","600719",4,4,"大连热电股份有限公司"
"33613","600720",1,1,"甘肃祁连山水泥集团股份有限公司"
